time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata
67.84,-2.79,0.61,9.68,0,0,unable to access data

67.872,-2.83,0.45,9.49,0,0,unable to access data

67.904,-2.83,0.53,9.19,0,0,unable to access data

67.935,-3.02,0.8,9.19,0,0,unable to access data

67.967,-3.09,0.87,9.11,0,0,unable to access data

67.999,-3.13,0.99,8.96,0,0,unable to access data

68.03,-3.36,0.99,9.26,0,0,unable to access data

68.062,-3.32,0.99,9.81,0,0,unable to access data

68.093,-3.41,0.91,10,0,0,unable to access data

68.125,-3.51,0.8,10.11,0,0,unable to access data

68.157,-3.51,0.64,10.07,0,0,unable to access data

68.188,-3.68,0.38,9.87,0,0,unable to access data

68.22,-3.83,0.34,9.96,0,0,unable to access data

68.252,-3.64,0.72,9.19,0,0,unable to access data

68.283,-3.47,0.76,7.89,0,0,unable to access data

68.315,-3.36,0.91,7.85,0,0,unable to access data

68.347,-2.52,0.83,8.5,0,0,unable to access data

68.378,-2.14,0.61,8.8,0,0,unable to access data

68.41,-2.52,0.72,9.45,0,0,unable to access data

68.442,-2.75,0.72,10.26,0,0,unable to access data

68.473,-2.71,0.57,10.53,0,0,unable to access data

68.505,-2.48,0.45,10.02,0,0,unable to access data

