time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata
68.186,1.65,-1.49,9.34,0,0,unable to access data

68.217,1.65,-1.45,9.38,0,0,unable to access data

68.247,1.65,-1.49,9.34,0,0,unable to access data

68.278,1.57,-1.53,9.38,0,0,unable to access data

68.309,1.65,-1.49,9.49,0,0,unable to access data

68.339,1.72,-1.53,9.8,0,0,unable to access data

68.37,1.76,-1.49,9.8,0,0,unable to access data

68.401,1.68,-1.45,9.57,0,0,unable to access data

68.431,1.61,-1.42,9.3,0,0,unable to access data

68.462,1.65,-1.38,9.26,0,0,unable to access data

68.493,1.68,-1.42,9.3,0,0,unable to access data

68.523,1.61,-1.42,9.38,0,0,unable to access data

68.554,1.65,-1.38,9.42,0,0,unable to access data

68.584,1.65,-1.34,9.61,0,0,unable to access data

68.615,1.65,-1.3,9.61,0,0,unable to access data

68.646,1.61,-1.26,9.53,0,0,unable to access data

68.677,1.61,-1.3,9.53,0,0,unable to access data

