time,x-axis,y-axis,z-axis,Event1,Event2
56.738 , -0.08 , 7.8100000000000005 , 6.09,0,0
56.801 , -0.42 , 7.390000000000001 , 6.7,0,0
56.864000000000004 , 0.5 , 6.93 , 5.9,0,0
56.927 , 1.07 , 7.390000000000001 , 6.13,0,0
56.99 , 0.23 , 6.890000000000001 , 6.890000000000001,0,0
57.053000000000004 , -0.27 , 6.55 , 6.93,0,0
57.116 , -0.5700000000000001 , 7.43 , 6.62,0,0
57.179 , -0.88 , 7.5 , 6.78,0,0
57.242000000000004 , -0.42 , 7.24 , 7.16,0,0
57.305 , -0.42 , 6.890000000000001 , 7.2700000000000005,0,0
57.368 , -0.15 , 6.24 , 6.74,0,0
57.431000000000004 , 0.23 , 6.55 , 5.67,0,0
57.494 , 0.08 , 6.7 , 6.66,0,0
57.557 , -1.07 , 6.74 , 7.62,0,0
57.620000000000005 , -0.88 , 7.08 , 7.92,0,0
57.683 , -1.1500000000000001 , 7.08 , 8.0,0,0
57.746 , -0.6900000000000001 , 6.2 , 7.66,0,0
57.809000000000005 , -0.8 , 6.32 , 7.46,0,0
57.872 , -0.5 , 6.390000000000001 , 7.04,0,0
57.936 , -0.5700000000000001 , 6.28 , 6.51,0,0
57.999 , -0.04 , 6.890000000000001 , 5.78,0,0
58.062000000000005 , -0.34 , 7.890000000000001 , 6.7,0,0
58.124 , -0.88 , 7.390000000000001 , 7.12,0,0
58.188 , -0.6900000000000001 , 6.78 , 7.16,0,0
58.251 , -0.73 , 6.55 , 6.62,0,0
58.313 , -0.46 , 6.55 , 6.66,0,0
58.376 , -0.38 , 6.62 , 6.78,0,0
58.439 , -0.27 , 6.390000000000001 , 6.8100000000000005,0,0
58.502 , -0.5 , 6.55 , 6.66,0,0
58.565 , -1.07 , 7.3100000000000005 , 6.97,0,0
58.628 , -1.26 , 7.3500000000000005 , 7.54,0,0
58.691 , -1.1500000000000001 , 7.5 , 6.890000000000001,0,0
58.754 , -0.92 , 6.93 , 6.78,0,0
58.817 , -0.31 , 6.51 , 6.09,0,0
58.88 , -0.65 , 6.93 , 6.09,0,0
58.943 , -0.73 , 7.12 , 6.3500000000000005,0,0
59.006 , -0.61 , 6.93 , 5.97,0,0
59.069 , -0.77 , 7.16 , 5.67,0,0
59.132 , -0.88 , 7.69 , 6.55,0,0
59.195 , -1.22 , 7.8500000000000005 , 7.62,0,0
59.258 , -0.5 , 7.3500000000000005 , 6.93,0,0
59.322 , -0.5 , 6.890000000000001 , 6.05,0,0
59.385 , -0.38 , 6.890000000000001 , 5.63,0,0
59.45 , -0.6900000000000001 , 6.890000000000001 , 5.9,0,0
59.513 , -1.07 , 6.93 , 5.93,0,0
59.576 , -0.65 , 7.24 , 6.3500000000000005,0,0
59.639 , -1.1500000000000001 , 7.92 , 6.55,0,0
59.702 , -1.11 , 7.890000000000001 , 7.46,0,0
59.765 , -1.07 , 7.5 , 6.74,0,0
59.828 , -1.07 , 7.01 , 6.55,0,0
59.891 , -0.5 , 6.66 , 6.09,0,0
59.954 , 0.23 , 6.66 , 5.44,0,0
60.017 , -0.04 , 6.97 , 6.97,0,0
60.079 , -0.5 , 7.12 , 7.5,0,0
60.142 , -0.61 , 7.2 , 6.43,0,0
60.205 , -0.11 , 7.12 , 6.09,0,0
60.268 , -0.46 , 7.2 , 6.62,0,0
60.331 , -0.84 , 7.04 , 6.97,0,0
60.395 , -0.38 , 7.08 , 7.390000000000001,0,0
60.458 , -0.92 , 7.16 , 7.66,0,0
60.521 , -0.11 , 7.3500000000000005 , 7.46,0,0
60.584 , -0.38 , 7.5 , 7.54,0,0
60.647 , -0.31 , 6.7 , 6.3500000000000005,0,0
60.709 , 0.08 , 6.16 , 6.09,0,0
60.773 , 0.11 , 6.47 , 5.28,0,0
60.836 , 0.27 , 7.3500000000000005 , 5.05,0,0
60.899 , -0.34 , 7.8100000000000005 , 6.2,0,0
60.962 , -0.65 , 8.040000000000001 , 6.8100000000000005,0,0
61.025 , -0.77 , 8.19 , 7.04,0,0
61.088 , -1.26 , 8.0 , 6.43,0,0
61.151 , -0.92 , 6.97 , 5.44,0,0
61.214 , -0.19 , 7.2 , 4.36,0,0
61.277 , 0.92 , 7.69 , 5.51,0,0
61.34 , -0.27 , 7.66 , 5.97,0,0
61.403 , 0.38 , 7.3100000000000005 , 5.78,0,0
61.466 , -0.15 , 7.92 , 5.67,0,0
61.529 , -0.27 , 8.27 , 6.05,0,0
61.592 , -0.96 , 8.08 , 6.05,0,0
61.655 , -1.49 , 7.54 , 5.67,0,0
61.718 , -1.07 , 7.2 , 5.67,0,0
61.781 , -0.6900000000000001 , 7.24 , 5.86,0,0
61.844 , -0.04 , 7.7700000000000005 , 4.82,0,0
61.907000000000004 , -0.04 , 7.96 , 4.48,0,0
61.97 , 0.15 , 7.43 , 3.68,0,0
62.033 , 0.08 , 7.43 , 4.1,0,0
62.096000000000004 , -0.8 , 8.31 , 5.7,0,0
62.159 , -0.5 , 8.27 , 5.74,0,0
62.222 , -0.19 , 7.73 , 5.67,0,0
62.285000000000004 , -1.26 , 8.0 , 3.45,0,0
62.348 , -1.9100000000000001 , 8.23 , 3.56,0,0
