time,x-axis,y-axis,z-axis,Event1,Event2
57.786,-1.69,4.75,8.12,0,0

57.846,-3.37,4.6,6.44,0,0

57.906,-3.22,4.6,6.74,0,0

57.966,-1.69,5.06,7.2,0,0

58.026,-1.38,5.52,7.81,0,0

58.086,-1.99,5.98,7.66,0,0

58.146,-1.69,5.67,8.27,0,0

58.206,-2.45,5.67,7.66,0,0

58.266,-3.22,5.52,8.12,0,0

58.326,-3.22,4.9,8.43,0,0

58.394,-1.99,5.82,7.66,0,0

58.456,-1.69,6.13,7.81,0,0

58.519,-2.3,6.44,7.2,0,0

58.586,-1.69,5.06,7.66,0,0

58.646,-1.23,4.44,7.2,0,0

58.706,-0.31,4.44,7.51,0,0

58.766,-0.31,5.67,8.27,0,0

58.826,-1.07,6.44,6.9,0,0

58.896,-2.76,5.36,6.74,0,0

58.956,-1.99,4.75,7.05,0,0

59.016,-0.92,4.9,7.2,0,0

59.076,-0.31,4.9,6.74,0,0

59.146,-0.15,5.82,7.97,0,0

59.206,-1.07,5.98,7.66,0,0

59.266,-2.6,5.98,7.35,0,0

59.326,-3.06,5.82,8.12,0,0

59.386,-2.91,5.67,7.51,0,0

59.446,-1.99,5.06,7.35,0,0

59.506,-1.84,5.82,7.81,0,0

59.566,-1.99,5.67,6.74,0,0

59.632,-0.61,4.9,6.9,0,0

59.696,0.15,5.98,8.27,0,0

59.756,-0.92,5.67,7.2,0,0

59.816,-2.15,5.06,7.35,0,0

59.876,-2.15,5.36,8.27,0,0

59.936,-2.15,5.98,7.51,0,0

59.996,-2.3,5.52,6.59,0,0

60.056,-1.23,4.9,7.35,0,0

60.116,-0.46,4.9,7.35,0,0

60.176,-0.31,5.36,7.05,0,0

60.236,-1.23,5.52,7.51,0,0

60.296,-0.61,5.98,7.35,0,0

60.356,-0.92,5.52,7.51,0,0

60.416,-1.23,5.52,7.81,0,0

60.476,-1.38,5.52,7.97,0,0

60.536,-1.99,5.82,6.9,0,0

60.596,-1.53,5.82,7.66,0,0

60.666,-1.07,5.36,7.66,0,0

60.726,-1.53,5.82,7.51,0,0

60.786,-1.69,5.98,7.51,0,0

60.846,-1.53,5.36,7.05,0,0

60.912,-1.38,5.06,7.81,0,0

