time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata
504.657 s, 1.1500000000000001 , 5.21 , 6.890000000000001,0,0,28.57958104,77.21447182
504.688 s, 0.96 , 4.98 , 7.92,0,0,28.57958104,77.21447182
504.718 s, 1.0 , 5.47 , 8.77,0,0,28.57958104,77.21447182
504.749 s, 0.88 , 6.05 , 9.19,0,0,28.57958104,77.21447182
504.779 s, 0.92 , 6.2 , 9.72,0,0,28.57958104,77.21447182
504.81 s, 0.42 , 6.05 , 9.49,0,0,28.57958104,77.21447182
504.84000000000003 s, -0.31 , 5.24 , 8.0,0,0,28.57958104,77.21447182
504.87100000000004 s, -0.65 , 4.21 , 8.0,0,0,28.57958104,77.21447182
504.902 s, -1.03 , 4.0200000000000005 , 8.540000000000001,0,0,28.57958104,77.21447182
504.932 s, -0.88 , 4.29 , 8.31,0,0,28.57958104,77.21447182
504.963 s, -0.23 , 3.75 , 9.69,0,0,28.57958104,77.21447182
504.993 s, -0.5700000000000001 , 3.25 , 10.91,0,0,28.57958104,77.21447182
505.024 s, -1.0 , 3.94 , 9.07,0,0,28.57958104,77.21447182
505.055 s, -0.8 , 4.4 , 7.5,0,0,28.57958104,77.21447182
505.08500000000004 s, -1.45 , 3.9 , 7.8500000000000005,0,0,28.57958104,77.21447182
505.116 s, -1.61 , 4.13 , 7.73,0,0,28.57958104,77.21447182
505.147 s, 0.0 , 4.94 , 8.73,0,0,28.57958104,77.21447182
505.178 s, 1.57 , 5.24 , 11.14,0,0,28.57958104,77.21447182
505.21000000000004 s, 0.92 , 4.75 , 9.91,0,0,28.57958104,77.21447182
505.241 s, -0.15 , 4.5600000000000005 , 6.66,0,0,28.57958104,77.21447182
505.271 s, -0.08 , 4.48 , 5.51,0,0,28.57958104,77.21447182
505.302 s, 0.15 , 4.63 , 6.74,0,0,28.57958104,77.21447182
505.333 s, 0.15 , 4.86 , 8.08,0,0,28.57958104,77.21447182
505.367 s, 0.5700000000000001 , 5.9 , 9.53,0,0,28.57958104,77.21447182
505.398 s, 0.84 , 6.28 , 9.65,0,0,28.57958104,77.21447182
505.428 s, 0.34 , 5.51 , 8.96,0,0,28.57958104,77.21447182
505.459 s, 0.0 , 5.13 , 8.31,0,0,28.57958104,77.21447182
505.49 s, -0.11 , 4.71 , 7.73,0,0,28.57958104,77.21447182
505.52000000000004 s, -0.15 , 4.48 , 8.23,0,0,28.57958104,77.21447182
505.551 s, -0.19 , 4.86 , 7.58,0,0,28.57958104,77.21447182
505.581 s, 0.0 , 5.4 , 6.58,0,0,28.57958104,77.21447182
505.612 s, 0.65 , 4.71 , 8.73,0,0,28.57958104,77.21447182
505.642 s, 0.88 , 4.29 , 11.33,0,0,28.57958104,77.21447182
505.673 s, -0.27 , 4.25 , 9.76,0,0,28.57958104,77.21447182
505.70300000000003 s, -0.5700000000000001 , 4.63 , 7.92,0,0,28.57958104,77.21447182
505.73400000000004 s, -0.42 , 4.48 , 8.0,0,0,28.57958104,77.21447182
505.765 s, -0.38 , 4.17 , 7.92,0,0,28.57958104,77.21447182
505.796 s, 0.38 , 4.5200000000000005 , 7.96,0,0,28.57958104,77.21447182
505.82800000000003 s, 1.34 , 5.09 , 8.15,0,0,28.57958104,77.21447182
505.85900000000004 s, 1.61 , 4.98 , 8.46,0,0,28.57958104,77.21447182
505.889 s, 1.34 , 4.59 , 8.88,0,0,28.57958104,77.21447182
505.92 s, 1.49 , 4.71 , 9.07,0,0,28.57958104,77.21447182
505.95 s, 1.42 , 4.9 , 8.69,0,0,28.57958104,77.21447182
505.981 s, 1.1500000000000001 , 5.05 , 8.65,0,0,28.57958104,77.21447182
506.011 s, 0.6900000000000001 , 5.36 , 8.65,0,0,28.57958104,77.21447182
506.04200000000003 s, 0.19 , 5.67 , 8.19,0,0,28.57958104,77.21447182
506.07300000000004 s, 0.19 , 5.86 , 8.61,0,0,28.57958104,77.21447182
506.103 s, 0.5700000000000001 , 5.9 , 9.49,0,0,28.57958104,77.21447182
506.134 s, 0.6900000000000001 , 5.93 , 9.42,0,0,28.57958104,77.21447182
506.164 s, -0.04 , 5.01 , 8.42,0,0,28.57958104,77.21447182
506.195 s, -1.11 , 3.98 , 7.43,0,0,28.57958104,77.21447182
506.226 s, -2.14 , 2.95 , 6.8100000000000005,0,0,28.57958104,77.21447182
506.257 s, -1.95 , 2.95 , 7.01,0,0,28.57958104,77.21447182
506.28700000000003 s, -0.84 , 3.29 , 8.23,0,0,28.57958104,77.21447182
506.318 s, 0.11 , 4.1 , 9.69,0,0,28.57958104,77.21447182
506.35200000000003 s, 0.8 , 5.51 , 9.69,0,0,28.57958104,77.21447182
506.38300000000004 s, 0.88 , 6.01 , 9.07,0,0,28.57958104,77.21447182
506.413 s, 0.38 , 5.47 , 8.92,0,0,28.57958104,77.21447182
506.444 s, 0.31 , 5.47 , 8.42,0,0,28.57958104,77.21447182
506.475 s, 0.88 , 6.05 , 8.0,0,0,28.57958104,77.21447182
506.505 s, 1.03 , 6.09 , 7.69,0,0,28.57958104,77.21447182
506.536 s, 0.96 , 6.01 , 7.58,0,0,28.57958104,77.21447182
506.567 s, 1.3 , 6.16 , 7.66,0,0,28.57958104,77.21447182
506.598 s, 1.3800000000000001 , 5.82 , 8.15,0,0,28.57958104,77.21447182
506.63 s, 0.38 , 5.13 , 7.92,0,0,28.57958104,77.21447182
506.66 s, -0.38 , 4.63 , 7.12,0,0,28.57958104,77.21447182
506.69100000000003 s, -0.46 , 4.48 , 6.58,0,0,28.57958104,77.21447182
506.721 s, -0.42 , 3.87 , 6.8500000000000005,0,0,28.57958104,77.21447182
506.754 s, -0.38 , 4.0600000000000005 , 7.390000000000001,0,0,28.57958104,77.21447182
506.785 s, 0.15 , 5.09 , 7.62,0,0,28.57958104,77.21447182
506.815 s, 1.26 , 5.47 , 9.0,0,0,28.57958104,77.21447182
506.846 s, 1.95 , 5.63 , 10.64,0,0,28.57958104,77.21447182
506.87600000000003 s, 1.61 , 5.78 , 9.76,0,0,28.57958104,77.21447182
506.907 s, 1.07 , 5.51 , 8.040000000000001,0,0,28.57958104,77.21447182
506.937 s, 0.65 , 5.24 , 7.390000000000001,0,0,28.57958104,77.21447182
506.968 s, 0.19 , 4.4 , 7.04,0,0,28.57958104,77.21447182
506.999 s, -0.77 , 3.68 , 6.78,0,0,28.57958104,77.21447182
507.029 s, 0.23 , 4.63 , 7.7700000000000005,0,0,28.57958104,77.21447182
507.06 s, 1.84 , 6.16 , 9.65,0,0,28.57958104,77.21447182
507.09000000000003 s, 1.57 , 5.82 , 10.91,0,0,28.57958104,77.21447182
507.12100000000004 s, 0.08 , 5.44 , 10.03,0,0,28.57958104,77.21447182
507.151 s, -0.88 , 5.67 , 7.46,0,0,28.57958104,77.21447182
507.182 s, -0.5 , 5.24 , 7.2700000000000005,0,0,28.57958104,77.21447182
507.213 s, -0.23 , 3.79 , 9.23,0,0,28.57958104,77.21447182
507.244 s, -0.34 , 3.25 , 8.77,0,0,28.57958104,77.21447182
507.27500000000003 s, 0.19 , 3.75 , 7.3100000000000005,0,0,28.57958104,77.21447182
507.305 s, 0.23 , 4.0200000000000005 , 7.08,0,0,28.57958104,77.21447182
507.336 s, -0.08 , 3.98 , 7.8500000000000005,0,0,28.57958104,77.21447182
507.387 s, 0.5700000000000001 , 5.4 , 8.69,0,0,28.57958104,77.21447182
507.418 s, 0.92 , 5.13 , 9.99,0,0,28.57958104,77.21447182
507.449 s, 1.19 , 5.36 , 10.41,0,0,28.57958104,77.21447182
507.479 s, 1.0 , 5.86 , 8.35,0,0,28.57958104,77.21447182
507.51 s, 1.9100000000000001 , 6.28 , 6.390000000000001,0,0,28.57958104,77.21447182
507.54 s, 1.8 , 6.13 , 6.05,0,0,28.57958104,77.21447182
507.571 s, 1.72 , 5.74 , 7.01,0,0,28.57958104,77.21447182
507.601 s, 2.37 , 5.55 , 8.35,0,0,28.57958104,77.21447182
507.632 s, 1.45 , 4.71 , 8.31,0,0,28.57958104,77.21447182
507.663 s, 0.61 , 4.44 , 7.8500000000000005,0,0,28.57958104,77.21447182
507.693 s, 0.96 , 4.9 , 8.65,0,0,28.57958104,77.21447182
507.724 s, 0.88 , 5.36 , 8.69,0,0,28.57958104,77.21447182
507.755 s, 0.54 , 5.63 , 7.69,0,0,28.57958104,77.21447182
507.786 s, 1.26 , 5.86 , 7.43,0,0,28.57958104,77.21447182
507.81600000000003 s, 2.6 , 6.32 , 7.7700000000000005,0,0,28.57958104,77.21447182
507.84700000000004 s, 3.02 , 6.47 , 7.7700000000000005,0,0,28.57958104,77.21447182
507.878 s, 3.45 , 6.28 , 8.23,0,0,28.57958104,77.21447182
507.908 s, 3.06 , 5.36 , 9.42,0,0,28.57958104,77.21447182
507.939 s, 1.03 , 4.5200000000000005 , 8.92,0,0,28.57958104,77.21447182
507.97 s, -0.31 , 3.98 , 6.890000000000001,0,0,28.57958104,77.21447182
508.00100000000003 s, -0.46 , 3.41 , 7.8100000000000005,0,0,28.57958104,77.21447182
508.031 s, 0.15 , 3.18 , 10.07,0,0,28.57958104,77.21447182
508.062 s, -0.11 , 4.1 , 8.92,0,0,28.57958104,77.21447182
508.092 s, 0.19 , 5.36 , 7.46,0,0,28.57958104,77.21447182
508.123 s, 1.45 , 5.55 , 8.31,0,0,28.57958104,77.21447182
508.154 s, 2.11 , 4.82 , 10.18,0,0,28.57958104,77.21447182
508.184 s, 1.1500000000000001 , 3.71 , 9.950000000000001,0,0,28.57958104,77.21447182
508.216 s, 0.31 , 3.22 , 8.61,0,0,28.57958104,77.21447182
508.247 s, 0.34 , 3.83 , 7.58,0,0,28.57958104,77.21447182
508.278 s, 0.38 , 4.0200000000000005 , 7.58,0,0,28.57958104,77.21447182
508.308 s, 0.8 , 4.4 , 8.61,0,0,28.57958104,77.21447182
508.339 s, 1.57 , 5.55 , 8.92,0,0,28.57958104,77.21447182
508.377 s, 2.07 , 6.13 , 8.31,0,0,28.57958104,77.21447182
508.408 s, 2.0300000000000002 , 5.7 , 8.69,0,0,28.57958104,77.21447182
508.438 s, 1.99 , 5.55 , 8.77,0,0,28.57958104,77.21447182
508.469 s, 1.45 , 5.28 , 8.08,0,0,28.57958104,77.21447182
508.499 s, 0.77 , 4.98 , 7.54,0,0,28.57958104,77.21447182
508.53000000000003 s, 0.65 , 4.5600000000000005 , 7.92,0,0,28.57958104,77.21447182
508.56 s, 0.6900000000000001 , 4.0600000000000005 , 8.65,0,0,28.57958104,77.21447182
508.591 s, -0.11 , 3.14 , 8.38,0,0,28.57958104,77.21447182
508.622 s, -0.46 , 2.99 , 7.54,0,0,28.57958104,77.21447182
508.653 s, 0.19 , 3.79 , 7.3500000000000005,0,0,28.57958104,77.21447182
508.684 s, 1.0 , 4.63 , 8.15,0,0,28.57958104,77.21447182
508.714 s, 1.42 , 5.44 , 9.07,0,0,28.57958104,77.21447182
508.745 s, 2.3000000000000003 , 6.43 , 9.23,0,0,28.57958104,77.21447182
508.776 s, 4.48 , 6.93 , 10.49,0,0,28.57958104,77.21447182
508.806 s, 4.21 , 6.13 , 10.3,0,0,28.57958104,77.21447182
508.837 s, 2.64 , 5.21 , 7.54,0,0,28.57958104,77.21447182
508.867 s, 2.22 , 4.59 , 6.13,0,0,28.57958104,77.21447182
508.898 s, 1.84 , 4.36 , 6.43,0,0,28.57958104,77.21447182
508.92900000000003 s, 1.72 , 4.5200000000000005 , 6.58,0,0,28.57958104,77.21447182
508.959 s, 2.11 , 5.59 , 6.62,0,0,28.57958104,77.21447182
508.99 s, 2.79 , 6.55 , 8.08,0,0,28.57958104,77.21447182
509.02000000000004 s, 3.1 , 6.55 , 9.69,0,0,28.57958104,77.21447182
509.051 s, 1.8800000000000001 , 5.67 , 9.0,0,0,28.57958104,77.21447182
509.081 s, 0.88 , 4.75 , 7.92,0,0,28.57958104,77.21447182
509.112 s, 0.27 , 4.0200000000000005 , 8.040000000000001,0,0,28.57958104,77.21447182
509.14300000000003 s, -0.27 , 3.75 , 8.35,0,0,28.57958104,77.21447182
509.173 s, -0.5 , 4.13 , 7.3100000000000005,0,0,28.57958104,77.21447182
509.205 s, -0.31 , 4.63 , 7.73,0,0,28.57958104,77.21447182
509.237 s, 0.38 , 4.82 , 10.76,0,0,28.57958104,77.21447182
509.267 s, 1.19 , 4.94 , 11.98,0,0,28.57958104,77.21447182
509.298 s, 0.96 , 5.36 , 8.84,0,0,28.57958104,77.21447182
509.329 s, 1.26 , 5.93 , 6.09,0,0,28.57958104,77.21447182
509.35900000000004 s, 2.14 , 5.63 , 6.28,0,0,28.57958104,77.21447182
509.39 s, 1.99 , 5.28 , 7.12,0,0,28.57958104,77.21447182
509.421 s, 1.68 , 5.51 , 7.24,0,0,28.57958104,77.21447182
509.452 s, 1.23 , 4.29 , 5.82,0,0,28.57958104,77.21447182
509.482 s, 1.07 , 3.48 , 7.08,0,0,28.57958104,77.21447182
509.51300000000003 s, 1.49 , 3.14 , 9.46,0,0,28.57958104,77.21447182
509.543 s, 1.53 , 3.71 , 9.88,0,0,28.57958104,77.21447182
509.574 s, 1.1500000000000001 , 5.36 , 8.15,0,0,28.57958104,77.21447182
509.605 s, 1.53 , 5.32 , 8.69,0,0,28.57958104,77.21447182
509.637 s, 1.99 , 5.01 , 10.6,0,0,28.57958104,77.21447182
509.66700000000003 s, 2.0300000000000002 , 5.47 , 9.07,0,0,28.57958104,77.21447182
509.69800000000004 s, 2.11 , 6.01 , 7.24,0,0,28.57958104,77.21447182
509.729 s, 2.91 , 5.4 , 8.77,0,0,28.57958104,77.21447182
509.759 s, 3.64 , 4.86 , 10.91,0,0,28.57958104,77.21447182
509.79 s, 2.79 , 4.98 , 9.88,0,0,28.57958104,77.21447182
509.82 s, 1.34 , 4.75 , 8.19,0,0,28.57958104,77.21447182
509.851 s, 0.42 , 4.36 , 7.390000000000001,0,0,28.57958104,77.21447182
509.88100000000003 s, 0.34 , 3.6 , 7.96,0,0,28.57958104,77.21447182
509.91200000000003 s, 0.23 , 3.45 , 8.58,0,0,28.57958104,77.21447182
509.943 s, 0.04 , 4.0600000000000005 , 7.46,0,0,28.57958104,77.21447182
509.973 s, 0.65 , 3.87 , 7.92,0,0,28.57958104,77.21447182
510.004 s, 1.53 , 4.21 , 9.03,0,0,28.57958104,77.21447182
510.035 s, 1.9100000000000001 , 4.29 , 8.35,0,0,28.57958104,77.21447182
510.065 s, 1.49 , 4.13 , 6.93,0,0,28.57958104,77.21447182
510.096 s, 1.61 , 4.17 , 6.51,0,0,28.57958104,77.21447182
510.127 s, 2.2600000000000002 , 4.21 , 7.73,0,0,28.57958104,77.21447182
510.157 s, 2.79 , 4.48 , 9.11,0,0,28.57958104,77.21447182
510.188 s, 3.52 , 5.05 , 9.950000000000001,0,0,28.57958104,77.21447182
510.219 s, 4.17 , 6.09 , 10.99,0,0,28.57958104,77.21447182
510.249 s, 3.87 , 6.47 , 10.3,0,0,28.57958104,77.21447182
510.28000000000003 s, 2.5300000000000002 , 5.93 , 8.23,0,0,28.57958104,77.21447182
510.31 s, 1.76 , 5.28 , 7.24,0,0,28.57958104,77.21447182
510.341 s, 0.96 , 4.0600000000000005 , 6.66,0,0,28.57958104,77.21447182
510.372 s, 0.77 , 3.48 , 6.43,0,0,28.57958104,77.21447182
510.407 s, 2.2600000000000002 , 4.36 , 7.16,0,0,28.57958104,77.21447182
510.438 s, 3.18 , 4.4 , 9.15,0,0,28.57958104,77.21447182
510.468 s, 2.5300000000000002 , 3.68 , 10.83,0,0,28.57958104,77.21447182
510.499 s, 1.26 , 3.56 , 11.18,0,0,28.57958104,77.21447182
510.53000000000003 s, 0.5700000000000001 , 3.83 , 9.88,0,0,28.57958104,77.21447182
510.56 s, 0.0 , 4.21 , 8.35,0,0,28.57958104,77.21447182
510.591 s, -0.42 , 4.21 , 8.19,0,0,28.57958104,77.21447182
510.62100000000004 s, 0.65 , 5.24 , 7.54,0,0,28.57958104,77.21447182
510.652 s, 2.91 , 6.890000000000001 , 6.51,0,0,28.57958104,77.21447182
510.683 s, 4.79 , 7.46 , 7.04,0,0,28.57958104,77.21447182
510.713 s, 4.67 , 6.74 , 7.54,0,0,28.57958104,77.21447182
510.744 s, 3.52 , 5.7 , 6.78,0,0,28.57958104,77.21447182
510.77500000000003 s, 2.2600000000000002 , 4.86 , 6.62,0,0,28.57958104,77.21447182
510.806 s, 1.3 , 4.5200000000000005 , 7.24,0,0,28.57958104,77.21447182
510.837 s, 0.8 , 4.98 , 7.2,0,0,28.57958104,77.21447182
510.868 s, 0.73 , 5.44 , 6.97,0,0,28.57958104,77.21447182
510.898 s, 1.1500000000000001 , 6.2 , 7.8100000000000005,0,0,28.57958104,77.21447182
510.92900000000003 s, 1.9100000000000001 , 6.93 , 8.040000000000001,0,0,28.57958104,77.21447182
510.959 s, 2.34 , 6.3500000000000005 , 8.540000000000001,0,0,28.57958104,77.21447182
510.99 s, 1.8 , 5.36 , 9.49,0,0,28.57958104,77.21447182
511.021 s, 1.03 , 4.29 , 9.38,0,0,28.57958104,77.21447182
511.051 s, 0.5 , 3.83 , 8.69,0,0,28.57958104,77.21447182
511.082 s, 0.5700000000000001 , 4.25 , 7.7700000000000005,0,0,28.57958104,77.21447182
511.112 s, 0.88 , 4.0600000000000005 , 7.5,0,0,28.57958104,77.21447182
511.14300000000003 s, 1.0 , 3.22 , 8.92,0,0,28.57958104,77.21447182
511.173 s, 1.57 , 3.37 , 10.11,0,0,28.57958104,77.21447182
511.204 s, 1.84 , 3.9 , 9.84,0,0,28.57958104,77.21447182
511.23400000000004 s, 1.19 , 3.98 , 8.69,0,0,28.57958104,77.21447182
511.265 s, 0.84 , 3.98 , 7.62,0,0,28.57958104,77.21447182
511.296 s, 0.96 , 4.1 , 6.93,0,0,28.57958104,77.21447182
511.326 s, 1.76 , 4.36 , 7.2,0,0,28.57958104,77.21447182
511.357 s, 3.37 , 4.94 , 8.23,0,0,28.57958104,77.21447182
511.392 s, 4.48 , 5.44 , 8.35,0,0,28.57958104,77.21447182
511.423 s, 4.0600000000000005 , 5.44 , 7.2,0,0,28.57958104,77.21447182
511.45300000000003 s, 3.64 , 5.82 , 6.51,0,0,28.57958104,77.21447182
511.48400000000004 s, 3.06 , 6.66 , 6.2,0,0,28.57958104,77.21447182
511.515 s, 2.6 , 7.3100000000000005 , 6.01,0,0,28.57958104,77.21447182
511.546 s, 2.95 , 7.46 , 8.27,0,0,28.57958104,77.21447182
511.576 s, 4.36 , 7.3500000000000005 , 11.870000000000001,0,0,28.57958104,77.21447182
511.607 s, 4.5200000000000005 , 5.78 , 11.71,0,0,28.57958104,77.21447182
511.63800000000003 s, 2.7600000000000002 , 4.48 , 8.27,0,0,28.57958104,77.21447182
511.668 s, 1.23 , 4.17 , 6.05,0,0,28.57958104,77.21447182
511.699 s, 0.23 , 5.47 , 4.36,0,0,28.57958104,77.21447182
511.729 s, 0.0 , 7.01 , 2.11,0,0,28.57958104,77.21447182
511.76 s, 2.5300000000000002 , 6.7 , 3.52,0,0,28.57958104,77.21447182
511.79 s, 6.01 , 6.58 , 9.49,0,0,28.57958104,77.21447182
511.821 s, 4.98 , 5.36 , 11.33,0,0,28.57958104,77.21447182
511.85200000000003 s, 0.92 , 4.33 , 8.69,0,0,28.57958104,77.21447182
511.882 s, -0.42 , 4.86 , 5.93,0,0,28.57958104,77.21447182
511.913 s, 0.61 , 6.13 , 5.4,0,0,28.57958104,77.21447182
511.943 s, 2.95 , 6.2 , 8.69,0,0,28.57958104,77.21447182
511.974 s, 3.87 , 5.4 , 11.94,0,0,28.57958104,77.21447182
512.004 s, 2.68 , 4.5200000000000005 , 11.790000000000001,0,0,28.57958104,77.21447182
512.035 s, 1.8800000000000001 , 4.71 , 9.19,0,0,28.57958104,77.21447182
512.066 s, 2.14 , 4.9 , 6.8500000000000005,0,0,28.57958104,77.21447182
512.096 s, 1.8 , 4.94 , 6.01,0,0,28.57958104,77.21447182
512.1270000000001 s, 1.3 , 5.24 , 5.63,0,0,28.57958104,77.21447182
512.158 s, 1.99 , 4.86 , 6.13,0,0,28.57958104,77.21447182
512.188 s, 3.37 , 5.32 , 7.3100000000000005,0,0,28.57958104,77.21447182
512.219 s, 4.29 , 6.13 , 7.390000000000001,0,0,28.57958104,77.21447182
512.25 s, 3.94 , 6.55 , 7.01,0,0,28.57958104,77.21447182
512.2810000000001 s, 3.45 , 6.51 , 7.16,0,0,28.57958104,77.21447182
512.311 s, 3.02 , 6.24 , 7.16,0,0,28.57958104,77.21447182
512.342 s, 2.6 , 6.16 , 6.74,0,0,28.57958104,77.21447182
512.373 s, 2.95 , 6.93 , 6.390000000000001,0,0,28.57958104,77.21447182
512.407 s, 3.64 , 6.8500000000000005 , 8.0,0,0,28.57958104,77.21447182
512.438 s, 4.71 , 6.28 , 9.91,0,0,28.57958104,77.21447182
512.469 s, 3.37 , 4.86 , 9.76,0,0,28.57958104,77.21447182
512.499 s, 2.3000000000000003 , 4.98 , 7.2700000000000005,0,0,28.57958104,77.21447182
512.53 s, 1.3800000000000001 , 4.5600000000000005 , 6.24,0,0,28.57958104,77.21447182
512.5600000000001 s, 0.6900000000000001 , 4.59 , 6.32,0,0,28.57958104,77.21447182
512.591 s, 1.23 , 4.9 , 7.04,0,0,28.57958104,77.21447182
512.624 s, 2.22 , 5.17 , 8.46,0,0,28.57958104,77.21447182
512.655 s, 2.68 , 5.74 , 9.42,0,0,28.57958104,77.21447182
512.6850000000001 s, 2.11 , 5.63 , 8.27,0,0,28.57958104,77.21447182
512.716 s, 2.14 , 5.7 , 7.2700000000000005,0,0,28.57958104,77.21447182
512.746 s, 2.83 , 5.44 , 7.69,0,0,28.57958104,77.21447182
512.777 s, 3.1 , 4.25 , 9.07,0,0,28.57958104,77.21447182
512.808 s, 2.56 , 3.48 , 9.49,0,0,28.57958104,77.21447182
512.838 s, 1.42 , 3.56 , 7.58,0,0,28.57958104,77.21447182
512.869 s, 0.88 , 4.82 , 5.74,0,0,28.57958104,77.21447182
512.9 s, 1.72 , 5.32 , 6.51,0,0,28.57958104,77.21447182
512.931 s, 3.48 , 5.47 , 9.26,0,0,28.57958104,77.21447182
512.961 s, 3.83 , 5.78 , 9.88,0,0,28.57958104,77.21447182
512.992 s, 3.06 , 5.36 , 8.46,0,0,28.57958104,77.21447182
513.023 s, 3.45 , 5.9 , 8.92,0,0,28.57958104,77.21447182
513.053 s, 4.1 , 5.24 , 10.03,0,0,28.57958104,77.21447182
513.0840000000001 s, 2.95 , 4.0200000000000005 , 9.03,0,0,28.57958104,77.21447182
513.114 s, 1.6500000000000001 , 3.52 , 7.12,0,0,28.57958104,77.21447182
513.145 s, 1.0 , 3.9 , 5.51,0,0,28.57958104,77.21447182
513.176 s, 1.03 , 4.82 , 5.05,0,0,28.57958104,77.21447182
513.206 s, 2.34 , 5.9 , 6.93,0,0,28.57958104,77.21447182
513.237 s, 4.29 , 6.51 , 9.23,0,0,28.57958104,77.21447182
513.267 s, 4.44 , 6.43 , 10.49,0,0,28.57958104,77.21447182
513.298 s, 3.02 , 6.2 , 9.15,0,0,28.57958104,77.21447182
513.328 s, 1.57 , 5.36 , 7.04,0,0,28.57958104,77.21447182
513.359 s, 0.77 , 4.9 , 6.58,0,0,28.57958104,77.21447182
513.39 s, 1.11 , 5.13 , 7.43,0,0,28.57958104,77.21447182
513.42 s, 1.34 , 5.17 , 8.19,0,0,28.57958104,77.21447182
513.451 s, 1.3800000000000001 , 4.67 , 9.11,0,0,28.57958104,77.21447182
513.481 s, 0.6900000000000001 , 3.94 , 9.11,0,0,28.57958104,77.21447182
513.5120000000001 s, 0.11 , 3.14 , 8.35,0,0,28.57958104,77.21447182
513.543 s, 0.23 , 3.6 , 7.8100000000000005,0,0,28.57958104,77.21447182
513.573 s, 0.6900000000000001 , 3.71 , 8.15,0,0,28.57958104,77.21447182
513.604 s, 1.3 , 3.98 , 9.23,0,0,28.57958104,77.21447182
513.635 s, 2.45 , 4.75 , 9.57,0,0,28.57958104,77.21447182
513.666 s, 3.06 , 5.13 , 8.73,0,0,28.57958104,77.21447182
513.697 s, 3.18 , 5.17 , 7.96,0,0,28.57958104,77.21447182
513.727 s, 3.41 , 5.44 , 7.62,0,0,28.57958104,77.21447182
513.758 s, 3.37 , 5.17 , 7.2,0,0,28.57958104,77.21447182
513.788 s, 3.22 , 4.75 , 6.74,0,0,28.57958104,77.21447182
513.819 s, 3.79 , 5.51 , 7.66,0,0,28.57958104,77.21447182
513.849 s, 5.28 , 6.51 , 9.99,0,0,28.57958104,77.21447182
513.88 s, 4.25 , 5.9 , 8.84,0,0,28.57958104,77.21447182
513.9110000000001 s, 2.6 , 5.09 , 6.62,0,0,28.57958104,77.21447182
513.941 s, 2.0300000000000002 , 4.75 , 6.13,0,0,28.57958104,77.21447182
513.972 s, 1.99 , 5.47 , 5.51,0,0,28.57958104,77.21447182
514.0020000000001 s, 2.07 , 6.43 , 5.13,0,0,28.57958104,77.21447182
514.033 s, 3.87 , 7.69 , 7.5,0,0,28.57958104,77.21447182
514.063 s, 5.74 , 8.23 , 9.8,0,0,28.57958104,77.21447182
514.094 s, 3.94 , 6.32 , 8.35,0,0,28.57958104,77.21447182
514.125 s, 1.6500000000000001 , 4.5600000000000005 , 6.3500000000000005,0,0,28.57958104,77.21447182
514.155 s, 1.0 , 4.21 , 6.55,0,0,28.57958104,77.21447182
514.186 s, 0.92 , 4.59 , 6.93,0,0,28.57958104,77.21447182
514.216 s, 1.1500000000000001 , 5.4 , 6.66,0,0,28.57958104,77.21447182
514.247 s, 1.9100000000000001 , 5.86 , 7.66,0,0,28.57958104,77.21447182
514.278 s, 2.2600000000000002 , 6.05 , 9.26,0,0,28.57958104,77.21447182
514.309 s, 2.0300000000000002 , 5.63 , 9.38,0,0,28.57958104,77.21447182
514.34 s, 1.99 , 4.48 , 9.26,0,0,28.57958104,77.21447182
514.371 s, 2.11 , 3.75 , 9.76,0,0,28.57958104,77.21447182
514.402 s, 1.61 , 4.44 , 8.5,0,0,28.57958104,77.21447182
514.442 s, 1.57 , 5.44 , 6.8100000000000005,0,0,28.57958104,77.21447182
514.473 s, 2.0300000000000002 , 5.32 , 6.97,0,0,28.57958104,77.21447182
514.503 s, 2.37 , 4.86 , 6.58,0,0,28.57958104,77.21447182
514.534 s, 2.83 , 4.44 , 6.32,0,0,28.57958104,77.21447182
514.565 s, 2.41 , 5.17 , 6.78,0,0,28.57958104,77.21447182
514.595 s, 1.8800000000000001 , 6.43 , 8.77,0,0,28.57958104,77.21447182
514.626 s, 4.0200000000000005 , 6.8500000000000005 , 11.56,0,0,28.57958104,77.21447182
514.6560000000001 s, 4.86 , 6.05 , 11.06,0,0,28.57958104,77.21447182
514.687 s, 3.48 , 5.21 , 7.96,0,0,28.57958104,77.21447182
514.717 s, 1.99 , 4.29 , 6.390000000000001,0,0,28.57958104,77.21447182
514.748 s, 1.19 , 3.98 , 5.74,0,0,28.57958104,77.21447182
514.779 s, 1.23 , 4.44 , 5.28,0,0,28.57958104,77.21447182
514.809 s, 2.2600000000000002 , 5.7 , 6.05,0,0,28.57958104,77.21447182
514.84 s, 4.5200000000000005 , 7.04 , 8.77,0,0,28.57958104,77.21447182
514.87 s, 5.55 , 6.97 , 10.99,0,0,28.57958104,77.21447182
514.9010000000001 s, 3.52 , 5.86 , 9.42,0,0,28.57958104,77.21447182
514.931 s, 1.6500000000000001 , 6.13 , 6.62,0,0,28.57958104,77.21447182
514.962 s, 0.73 , 5.63 , 5.47,0,0,28.57958104,77.21447182
514.993 s, 0.92 , 4.5200000000000005 , 6.8500000000000005,0,0,28.57958104,77.21447182
515.023 s, 1.45 , 4.17 , 7.8500000000000005,0,0,28.57958104,77.21447182
