time,x-axis,y-axis,z-axis,Event1,Event2, ,
1287.041 s,-0.31,3.68,8.27,0,0,28.64162421,77.35991527

1287.074 s,-0.15,3.22,9.04,0,0,28.64162421,77.35991527

1287.094 s,-0.15,3.22,9.04,0,0,28.64162421,77.35991527

1287.114 s,-0.31,3.06,9.35,0,0,28.64162421,77.35991527

1287.134 s,-0.31,3.06,9.35,0,0,28.64162421,77.35991527

1287.155 s,-0.31,2.76,8.89,0,0,28.64162421,77.35991527

1287.174 s,-0.61,2.76,8.43,0,0,28.64162421,77.35991527

1287.195 s,-0.61,2.76,8.43,0,0,28.64162421,77.35991527

1287.214 s,-0.46,2.76,8.27,0,0,28.64162421,77.35991527

1287.234 s,-0.61,3.37,8.27,0,0,28.64162421,77.35991527

1287.2640000000001 s,-0.61,3.37,8.27,0,0,28.64162421,77.35991527

1287.279 s,-0.77,3.68,8.58,0,0,28.64162421,77.35991527

1287.296 s,-0.77,3.68,8.58,0,0,28.64155488,77.35992173

1287.314 s,-0.15,3.52,9.19,0,0,28.64155488,77.35992173

1287.334 s,0.31,3.68,9.19,0,0,28.64155488,77.35992173

1287.354 s,0.31,3.68,9.19,0,0,28.64155488,77.35992173

1287.374 s,0.31,3.83,9.35,0,0,28.64155488,77.35992173

1287.394 s,0.61,3.52,9.19,0,0,28.64155488,77.35992173

1287.414 s,0.61,3.52,9.19,0,0,28.64155488,77.35992173

1287.434 s,0.77,3.37,8.58,0,0,28.64155488,77.35992173

1287.454 s,0.77,3.37,8.58,0,0,28.64155488,77.35992173

1287.474 s,0.15,3.37,7.81,0,0,28.64155488,77.35992173

1287.494 s,-0.46,3.22,7.66,0,0,28.64155488,77.35992173

1287.5140000000001 s,-0.46,3.22,7.66,0,0,28.64155488,77.35992173

1287.534 s,-0.61,2.91,8.27,0,0,28.64155488,77.35992173

1287.554 s,-0.61,2.91,8.27,0,0,28.64155488,77.35992173

1287.574 s,-0.77,2.76,8.89,0,0,28.64155488,77.35992173

1287.594 s,-1.07,2.45,9.65,0,0,28.64155488,77.35992173

1287.614 s,-1.07,2.45,9.65,0,0,28.64155488,77.35992173

1287.634 s,-1.07,2.15,9.04,0,0,28.64155488,77.35992173

1287.661 s,-0.77,2.45,9.19,0,0,28.64155488,77.35992173

1287.678 s,-0.77,2.45,9.19,0,0,28.64155488,77.35992173

1287.699 s,-0.61,2.91,8.73,0,0,28.64155488,77.35992173

1287.718 s,-0.61,2.91,8.73,0,0,28.64155488,77.35992173

1287.734 s,-0.31,3.37,8.27,0,0,28.64155488,77.35992173

1287.7540000000001 s,-0.15,3.37,9.19,0,0,28.64155488,77.35992173

1287.7740000000001 s,-0.15,3.37,9.19,0,0,28.64155488,77.35992173

1287.794 s,-0.15,2.91,9.65,0,0,28.64155488,77.35992173

1287.814 s,-0.15,2.3,9.04,0,0,28.64155488,77.35992173

1287.834 s,-0.15,2.3,9.04,0,0,28.64155488,77.35992173

1287.854 s,-0.46,2.6,9.04,0,0,28.64155488,77.35992173

1287.874 s,-0.46,2.6,9.04,0,0,28.64155488,77.35992173

1287.894 s,-1.07,3.37,8.73,0,0,28.64155488,77.35992173

1287.914 s,-1.23,3.06,8.43,0,0,28.64155488,77.35992173

1287.934 s,-1.23,3.06,8.43,0,0,28.64155488,77.35992173

1287.954 s,-0.61,2.45,8.58,0,0,28.64155488,77.35992173

1287.974 s,-0.61,2.45,8.58,0,0,28.64155488,77.35992173

1287.994 s,-0.15,2.45,8.27,0,0,28.64155488,77.35992173

1288.0140000000001 s,0.15,2.76,8.12,0,0,28.64155488,77.35992173

1288.034 s,0.15,2.76,8.12,0,0,28.64155488,77.35992173

1288.054 s,0.15,3.37,8.43,0,0,28.64155488,77.35992173

1288.074 s,0.46,3.68,10.11,0,0,28.64155488,77.35992173

1288.094 s,0.46,3.68,10.11,0,0,28.64155488,77.35992173

1288.114 s,0.46,3.22,10.11,0,0,28.64155488,77.35992173

1288.137 s,0.15,2.3,9.04,0,0,28.64155488,77.35992173

1288.155 s,0.15,2.3,9.04,0,0,28.64155488,77.35992173

1288.174 s,0.15,2.3,8.43,0,0,28.64155488,77.35992173

1288.195 s,0.15,2.3,8.43,0,0,28.64155488,77.35992173

1288.214 s,-0.77,2.6,7.66,0,0,28.64155488,77.35992173

1288.234 s,-1.07,3.37,8.43,0,0,28.64155488,77.35992173

1288.265 s,-1.07,3.37,8.43,0,0,28.64155488,77.35992173

1288.294 s,-0.61,3.22,9.96,0,0,28.64148237,77.3599292

1288.317 s,-0.31,2.6,10.27,0,0,28.64148237,77.3599292

1288.34 s,-0.31,1.84,9.19,0,0,28.64148237,77.3599292

1288.356 s,-0.31,1.84,9.19,0,0,28.64148237,77.3599292

1288.374 s,-0.31,2.45,8.12,0,0,28.64148237,77.3599292

1288.394 s,-0.31,2.91,7.05,0,0,28.64148237,77.3599292

1288.414 s,-0.31,2.91,7.05,0,0,28.64148237,77.3599292

1288.434 s,0.15,3.52,7.81,0,0,28.64148237,77.3599292

1288.454 s,0.15,3.52,7.81,0,0,28.64148237,77.3599292

1288.474 s,0.61,3.68,8.73,0,0,28.64148237,77.3599292

1288.494 s,0.92,3.22,9.65,0,0,28.64148237,77.3599292

1288.5140000000001 s,0.92,3.22,9.65,0,0,28.64148237,77.3599292

1288.534 s,1.07,2.91,9.5,0,0,28.64148237,77.3599292

1288.554 s,1.07,2.91,9.5,0,0,28.64148237,77.3599292

1288.574 s,0.92,3.52,9.19,0,0,28.64148237,77.3599292

1288.594 s,0.46,3.37,8.43,0,0,28.64148237,77.3599292

1288.614 s,0.46,3.37,8.43,0,0,28.64148237,77.3599292

1288.634 s,0.31,2.76,8.43,0,0,28.64148237,77.3599292

1288.654 s,0.46,1.99,8.73,0,0,28.64148237,77.3599292

1288.674 s,0.46,1.99,8.73,0,0,28.64148237,77.3599292

1288.694 s,0.15,1.84,8.89,0,0,28.64148237,77.3599292

1288.714 s,0.15,1.84,8.89,0,0,28.64148237,77.3599292

1288.734 s,-0.31,2.15,9.04,0,0,28.64148237,77.3599292

1288.7540000000001 s,-0.46,2.45,9.19,0,0,28.64148237,77.3599292

1288.7740000000001 s,-0.46,2.45,9.19,0,0,28.64148237,77.3599292

1288.794 s,-0.61,2.3,9.35,0,0,28.64148237,77.3599292

1288.814 s,-0.77,1.69,9.81,0,0,28.64148237,77.3599292

1288.834 s,-0.77,1.69,9.81,0,0,28.64148237,77.3599292

1288.854 s,-0.77,0.31,9.81,0,0,28.64148237,77.3599292

1288.874 s,-0.77,0.31,9.81,0,0,28.64148237,77.3599292

1288.894 s,-1.07,-0.15,9.19,0,0,28.64148237,77.3599292

1288.914 s,-0.77,0.15,8.58,0,0,28.64148237,77.3599292

1288.934 s,-0.77,0.15,8.58,0,0,28.64148237,77.3599292

1288.96 s,-0.92,1.84,8.12,0,0,28.64148237,77.3599292

1288.98 s,-0.46,3.83,8.58,0,0,28.64148237,77.3599292

1288.996 s,-0.46,3.83,8.58,0,0,28.64148237,77.3599292

1289.018 s,0.92,4.29,9.5,0,0,28.64148237,77.3599292

1289.034 s,0.92,4.29,9.5,0,0,28.64148237,77.3599292

1289.054 s,2.3,4.14,9.96,0,0,28.64148237,77.3599292

1289.074 s,3.06,3.06,9.5,0,0,28.64148237,77.3599292

1289.094 s,3.06,3.06,9.5,0,0,28.64148237,77.3599292

1289.114 s,2.91,2.91,8.43,0,0,28.64148237,77.3599292

1289.134 s,2.91,2.91,8.43,0,0,28.64148237,77.3599292

1289.155 s,2.45,3.68,8.12,0,0,28.64148237,77.3599292

1289.174 s,1.53,4.6,8.12,0,0,28.64148237,77.3599292

1289.195 s,1.53,4.6,8.12,0,0,28.64148237,77.3599292

1289.214 s,0.92,4.6,8.12,0,0,28.64148237,77.3599292

1289.234 s,1.07,3.37,8.27,0,0,28.64148237,77.3599292

1289.263 s,1.07,3.37,8.27,0,0,28.64148237,77.3599292

1289.279 s,1.53,1.99,8.43,0,0,28.64148237,77.3599292

1289.307 s,1.38,1.53,8.12,0,0,28.6414104,77.35993953

1289.334 s,1.69,2.3,8.73,0,0,28.6414104,77.35993953

1289.354 s,1.69,2.3,8.73,0,0,28.6414104,77.35993953

1289.374 s,1.69,2.6,9.19,0,0,28.6414104,77.35993953

1289.394 s,1.69,2.76,9.65,0,0,28.6414104,77.35993953

1289.414 s,1.69,2.76,9.65,0,0,28.6414104,77.35993953

1289.434 s,1.53,3.06,10.11,0,0,28.6414104,77.35993953

1289.454 s,1.53,3.06,10.11,0,0,28.6414104,77.35993953

1289.474 s,1.53,3.37,9.65,0,0,28.6414104,77.35993953

1289.494 s,0.61,4.29,9.04,0,0,28.6414104,77.35993953

1289.5140000000001 s,0.61,4.29,9.04,0,0,28.6414104,77.35993953

1289.534 s,0.61,4.44,9.35,0,0,28.6414104,77.35993953

1289.554 s,0.61,4.44,9.35,0,0,28.6414104,77.35993953

1289.574 s,-0.31,2.91,9.19,0,0,28.6414104,77.35993953

1289.594 s,-0.31,0.92,8.43,0,0,28.6414104,77.35993953

1289.614 s,-0.31,0.92,8.43,0,0,28.6414104,77.35993953

1289.646 s,-0.31,0.15,7.05,0,0,28.6414104,77.35993953

1289.676 s,-0.61,0.92,6.74,0,0,28.6414104,77.35993953

1289.694 s,-0.92,2.3,7.81,0,0,28.6414104,77.35993953

1289.714 s,-0.92,2.3,7.81,0,0,28.6414104,77.35993953

1289.734 s,-0.92,3.68,9.19,0,0,28.6414104,77.35993953

1289.7540000000001 s,2.15,4.6,10.42,0,0,28.6414104,77.35993953

1289.7740000000001 s,2.15,4.6,10.42,0,0,28.6414104,77.35993953

1289.794 s,3.06,4.29,10.57,0,0,28.6414104,77.35993953

1289.814 s,2.45,3.37,11.34,0,0,28.6414104,77.35993953

1289.834 s,2.45,3.37,11.34,0,0,28.6414104,77.35993953

1289.854 s,1.53,2.45,11.34,0,0,28.6414104,77.35993953

1289.874 s,1.53,2.45,11.34,0,0,28.6414104,77.35993953

1289.894 s,-0.61,1.69,9.04,0,0,28.6414104,77.35993953

1289.914 s,-2.6,1.53,7.66,0,0,28.6414104,77.35993953

1289.934 s,-2.6,1.53,7.66,0,0,28.6414104,77.35993953

1289.954 s,-2.76,1.38,7.51,0,0,28.6414104,77.35993953

1289.974 s,-2.76,1.38,7.51,0,0,28.6414104,77.35993953

1289.994 s,-2.3,1.99,7.35,0,0,28.6414104,77.35993953

1290.0140000000001 s,-1.38,3.06,7.2,0,0,28.6414104,77.35993953

1290.034 s,-1.38,3.06,7.2,0,0,28.6414104,77.35993953

1290.054 s,-0.92,4.29,8.58,0,0,28.6414104,77.35993953

1290.074 s,0.61,4.29,11.34,0,0,28.6414104,77.35993953

1290.094 s,0.61,4.29,11.34,0,0,28.6414104,77.35993953

1290.114 s,1.53,3.22,12.41,0,0,28.6414104,77.35993953

1290.137 s,0.46,2.76,10.42,0,0,28.6414104,77.35993953

1290.154 s,0.46,2.76,10.42,0,0,28.6414104,77.35993953

1290.174 s,-0.46,2.45,8.27,0,0,28.6414104,77.35993953

1290.195 s,-0.46,2.45,8.27,0,0,28.6414104,77.35993953

1290.214 s,-1.53,2.6,6.9,0,0,28.6414104,77.35993953

1290.234 s,-1.07,1.69,6.9,0,0,28.6414104,77.35993953

1290.263 s,-1.07,1.69,6.9,0,0,28.6414104,77.35993953

1290.284 s,-0.31,1.38,7.81,0,0,28.6414104,77.35993953

1290.332 s,0.46,2.3,8.43,0,0,28.64135201,77.35994833

1290.356 s,0.46,2.3,8.43,0,0,28.64135201,77.35994833

1290.3790000000001 s,1.23,2.6,9.04,0,0,28.64135201,77.35994833

1290.3990000000001 s,2.15,2.76,9.65,0,0,28.64135201,77.35994833

1290.4180000000001 s,2.15,2.76,9.65,0,0,28.64135201,77.35994833

1290.435 s,2.6,2.91,9.81,0,0,28.64135201,77.35994833

1290.457 s,2.6,2.91,9.81,0,0,28.64135201,77.35994833

1290.481 s,2.76,3.37,10.11,0,0,28.64135201,77.35994833

1290.496 s,2.76,3.98,10.88,0,0,28.64135201,77.35994833

1290.52 s,2.76,3.98,10.88,0,0,28.64135201,77.35994833

1290.535 s,2.15,2.91,9.35,0,0,28.64135201,77.35994833

1290.556 s,1.38,1.99,7.05,0,0,28.64135201,77.35994833

1290.5810000000001 s,1.38,1.99,7.05,0,0,28.64135201,77.35994833

1290.596 s,0.46,3.22,8.12,0,0,28.64135201,77.35994833

1290.614 s,0.46,3.22,8.12,0,0,28.64135201,77.35994833

1290.634 s,0.61,4.14,12.11,0,0,28.64135201,77.35994833

1290.654 s,0.77,1.69,10.73,0,0,28.64135201,77.35994833

1290.674 s,0.77,1.69,10.73,0,0,28.64135201,77.35994833

1290.694 s,-0.31,0.15,7.35,0,0,28.64135201,77.35994833

1290.714 s,-0.31,0.15,7.35,0,0,28.64135201,77.35994833

1290.734 s,-0.61,0.61,7.2,0,0,28.64135201,77.35994833

1290.7540000000001 s,-0.61,0.92,7.35,0,0,28.64135201,77.35994833

1290.7740000000001 s,-0.61,0.92,7.35,0,0,28.64135201,77.35994833

1290.794 s,-0.61,1.38,8.12,0,0,28.64135201,77.35994833

1290.814 s,0.15,1.99,9.81,0,0,28.64135201,77.35994833

1290.834 s,0.15,1.99,9.81,0,0,28.64135201,77.35994833

1290.854 s,1.38,2.6,11.03,0,0,28.64135201,77.35994833

1290.874 s,1.38,2.6,11.03,0,0,28.64135201,77.35994833

1290.894 s,1.69,1.99,9.96,0,0,28.64135201,77.35994833

1290.914 s,1.38,1.23,8.89,0,0,28.64135201,77.35994833

1290.934 s,1.38,1.23,8.89,0,0,28.64135201,77.35994833

1290.954 s,1.38,1.69,10.27,0,0,28.64135201,77.35994833

1290.974 s,1.38,1.69,10.27,0,0,28.64135201,77.35994833

1290.994 s,1.53,2.3,11.8,0,0,28.64135201,77.35994833

1291.022 s,1.07,1.53,10.42,0,0,28.64135201,77.35994833

1291.039 s,1.07,1.53,10.42,0,0,28.64135201,77.35994833

1291.059 s,0.31,0.92,7.66,0,0,28.64135201,77.35994833

1291.075 s,-0.15,1.23,7.05,0,0,28.64135201,77.35994833

1291.094 s,-0.15,1.23,7.05,0,0,28.64135201,77.35994833

1291.114 s,0.15,1.99,8.12,0,0,28.64135201,77.35994833

1291.137 s,0.46,2.6,9.19,0,0,28.64135201,77.35994833

1291.154 s,0.46,2.6,9.19,0,0,28.64135201,77.35994833

1291.174 s,0.92,2.6,9.96,0,0,28.64135201,77.35994833

1291.194 s,0.92,2.6,9.96,0,0,28.64135201,77.35994833

1291.214 s,1.69,1.99,9.19,0,0,28.64135201,77.35994833

1291.234 s,1.69,1.69,7.81,0,0,28.64135201,77.35994833

1291.263 s,1.69,1.69,7.81,0,0,28.64135201,77.35994833

1291.28 s,1.53,2.6,10.42,0,0,28.64135201,77.35994833

1291.296 s,1.53,2.6,10.42,0,0,28.64130486,77.35995747

1291.314 s,2.3,3.52,13.18,0,0,28.64130486,77.35995747

1291.334 s,1.84,1.69,9.96,0,0,28.64130486,77.35995747

1291.354 s,1.84,1.69,9.96,0,0,28.64130486,77.35995747

1291.374 s,0.61,0.61,7.05,0,0,28.64130486,77.35995747

1291.394 s,0.61,0.92,6.44,0,0,28.64130486,77.35995747

1291.414 s,0.61,0.92,6.44,0,0,28.64130486,77.35995747

1291.434 s,0.61,1.69,6.59,0,0,28.64130486,77.35995747

1291.454 s,0.61,1.69,6.59,0,0,28.64130486,77.35995747

1291.474 s,0.61,2.91,9.19,0,0,28.64130486,77.35995747

1291.494 s,1.53,3.06,12.56,0,0,28.64130486,77.35995747

1291.5140000000001 s,1.53,3.06,12.56,0,0,28.64130486,77.35995747

1291.537 s,1.99,2.15,10.57,0,0,28.64130486,77.35995747

1291.554 s,1.99,2.15,10.57,0,0,28.64130486,77.35995747

1291.574 s,1.53,1.69,8.73,0,0,28.64130486,77.35995747

1291.594 s,1.38,1.53,8.58,0,0,28.64130486,77.35995747

1291.614 s,1.38,1.53,8.58,0,0,28.64130486,77.35995747

1291.634 s,1.23,2.15,8.89,0,0,28.64130486,77.35995747

1291.654 s,1.23,2.15,8.73,0,0,28.64130486,77.35995747

1291.685 s,1.23,2.15,8.73,0,0,28.64130486,77.35995747

1291.715 s,1.07,1.69,8.58,0,0,28.64130486,77.35995747

1291.734 s,1.23,1.38,8.27,0,0,28.64130486,77.35995747

1291.7540000000001 s,1.07,1.38,7.81,0,0,28.64130486,77.35995747

1291.7740000000001 s,1.07,1.38,7.81,0,0,28.64130486,77.35995747

1291.794 s,1.07,1.53,8.73,0,0,28.64130486,77.35995747

1291.814 s,1.53,1.99,10.42,0,0,28.64130486,77.35995747

1291.834 s,1.53,1.99,10.42,0,0,28.64130486,77.35995747

1291.854 s,1.99,2.76,11.34,0,0,28.64130486,77.35995747

1291.874 s,1.99,2.76,11.34,0,0,28.64130486,77.35995747

1291.894 s,2.15,3.98,10.88,0,0,28.64130486,77.35995747

1291.914 s,1.99,3.98,9.04,0,0,28.64130486,77.35995747

1291.934 s,1.99,3.98,9.04,0,0,28.64130486,77.35995747

1291.954 s,1.69,3.68,7.81,0,0,28.64130486,77.35995747

1291.974 s,1.69,3.68,7.81,0,0,28.64130486,77.35995747

1291.994 s,1.69,3.37,7.51,0,0,28.64130486,77.35995747

1292.0140000000001 s,1.53,3.22,7.51,0,0,28.64130486,77.35995747

1292.034 s,1.53,3.22,7.51,0,0,28.64130486,77.35995747

1292.054 s,1.23,3.37,7.97,0,0,28.64130486,77.35995747

1292.074 s,1.38,2.76,9.04,0,0,28.64130486,77.35995747

1292.094 s,1.38,2.76,9.04,0,0,28.64130486,77.35995747

1292.114 s,1.38,1.84,9.19,0,0,28.64130486,77.35995747

1292.137 s,1.38,1.69,9.35,0,0,28.64130486,77.35995747

1292.154 s,1.38,1.69,9.35,0,0,28.64130486,77.35995747

1292.174 s,1.53,2.15,9.5,0,0,28.64130486,77.35995747

1292.195 s,1.53,2.15,9.5,0,0,28.64130486,77.35995747

1292.214 s,1.69,2.91,9.04,0,0,28.64130486,77.35995747

1292.234 s,1.69,3.68,8.73,0,0,28.64130486,77.35995747

1292.2640000000001 s,1.69,3.68,8.73,0,0,28.64130486,77.35995747

1292.294 s,1.99,4.6,8.89,0,0,28.64126301,77.35996705

1292.314 s,2.76,5.21,9.5,0,0,28.64126301,77.35996705

1292.3410000000001 s,2.91,4.14,9.04,0,0,28.64126301,77.35996705

1292.359 s,2.91,4.14,9.04,0,0,28.64126301,77.35996705

1292.3790000000001 s,2.3,2.45,7.81,0,0,28.64126301,77.35996705

1292.396 s,1.53,1.38,7.51,0,0,28.64126301,77.35996705

1292.414 s,1.53,1.38,7.51,0,0,28.64126301,77.35996705

1292.434 s,1.07,1.23,8.43,0,0,28.64126301,77.35996705

1292.454 s,1.07,1.23,8.43,0,0,28.64126301,77.35996705

1292.474 s,0.92,0.92,9.04,0,0,28.64126301,77.35996705

1292.494 s,0.77,0.92,9.04,0,0,28.64126301,77.35996705

1292.5140000000001 s,0.77,0.92,9.04,0,0,28.64126301,77.35996705

1292.534 s,0.46,1.38,9.35,0,0,28.64126301,77.35996705

1292.554 s,0.46,1.38,9.35,0,0,28.64126301,77.35996705

1292.574 s,0.61,2.15,9.5,0,0,28.64126301,77.35996705

1292.594 s,0.92,2.76,9.19,0,0,28.64126301,77.35996705

1292.614 s,0.92,2.76,9.19,0,0,28.64126301,77.35996705

1292.634 s,1.07,3.06,8.12,0,0,28.64126301,77.35996705

1292.654 s,1.53,3.22,7.2,0,0,28.64126301,77.35996705

1292.674 s,1.53,3.22,7.2,0,0,28.64126301,77.35996705

1292.694 s,1.84,3.52,7.2,0,0,28.64126301,77.35996705

1292.714 s,1.84,3.52,7.2,0,0,28.64126301,77.35996705

1292.734 s,1.99,4.29,8.12,0,0,28.64126301,77.35996705

1292.7540000000001 s,2.45,4.29,9.19,0,0,28.64126301,77.35996705

1292.7740000000001 s,2.45,4.29,9.19,0,0,28.64126301,77.35996705

1292.794 s,2.45,3.83,10.11,0,0,28.64126301,77.35996705

1292.814 s,2.45,3.06,10.42,0,0,28.64126301,77.35996705

1292.834 s,2.45,3.06,10.42,0,0,28.64126301,77.35996705

1292.854 s,1.99,2.76,9.81,0,0,28.64126301,77.35996705

1292.874 s,1.99,2.76,9.81,0,0,28.64126301,77.35996705

1292.894 s,1.53,2.45,9.35,0,0,28.64126301,77.35996705

1292.914 s,1.07,2.15,8.43,0,0,28.64126301,77.35996705

1292.934 s,1.07,2.15,8.43,0,0,28.64126301,77.35996705

1292.954 s,0.46,2.15,8.12,0,0,28.64126301,77.35996705

1292.974 s,0.46,2.15,8.12,0,0,28.64126301,77.35996705

1293.006 s,0.15,1.99,8.27,0,0,28.64126301,77.35996705

1293.036 s,0.15,2.15,8.73,0,0,28.64126301,77.35996705

1293.054 s,0.15,2.45,8.89,0,0,28.64126301,77.35996705

1293.074 s,0.31,2.76,8.89,0,0,28.64126301,77.35996705

1293.094 s,0.31,2.76,8.89,0,0,28.64126301,77.35996705

1293.114 s,0.92,3.22,8.89,0,0,28.64126301,77.35996705

1293.137 s,1.38,3.22,8.58,0,0,28.64126301,77.35996705

1293.154 s,1.38,3.22,8.58,0,0,28.64126301,77.35996705

1293.174 s,1.69,2.6,8.27,0,0,28.64126301,77.35996705

1293.194 s,1.69,2.6,8.27,0,0,28.64126301,77.35996705

1293.214 s,1.69,2.3,8.27,0,0,28.64126301,77.35996705

1293.234 s,1.69,2.3,8.58,0,0,28.64126301,77.35996705

1293.2640000000001 s,1.69,2.3,8.58,0,0,28.64126301,77.35996705

1293.28 s,1.99,2.91,10.11,0,0,28.64126301,77.35996705

1293.296 s,1.99,2.91,10.11,0,0,28.64123201,77.35997509

1293.314 s,1.99,3.06,10.57,0,0,28.64123201,77.35997509

1293.334 s,1.69,2.76,9.35,0,0,28.64123201,77.35997509

1293.354 s,1.69,2.76,9.35,0,0,28.64123201,77.35997509

1293.374 s,1.53,2.91,8.12,0,0,28.64123201,77.35997509

1293.394 s,1.53,3.22,7.66,0,0,28.64123201,77.35997509

1293.414 s,1.23,3.22,7.66,0,0,28.64123201,77.35997509

1293.434 s,1.23,3.68,7.81,0,0,28.64123201,77.35997509

1293.454 s,1.23,3.68,7.81,0,0,28.64123201,77.35997509

1293.474 s,1.53,3.83,8.73,0,0,28.64123201,77.35997509

1293.494 s,1.69,3.37,8.73,0,0,28.64123201,77.35997509

1293.5140000000001 s,1.69,3.37,8.73,0,0,28.64123201,77.35997509

1293.534 s,1.53,2.6,8.73,0,0,28.64123201,77.35997509

1293.554 s,1.53,2.6,8.73,0,0,28.64123201,77.35997509

1293.574 s,1.38,2.45,8.89,0,0,28.64123201,77.35997509

1293.594 s,1.84,2.76,9.19,0,0,28.64123201,77.35997509

1293.614 s,1.84,2.76,9.19,0,0,28.64123201,77.35997509

1293.646 s,1.69,2.6,8.58,0,0,28.64123201,77.35997509

1293.676 s,1.84,2.91,8.73,0,0,28.64123201,77.35997509

1293.694 s,1.99,2.76,9.04,0,0,28.64123201,77.35997509

1293.714 s,1.99,2.76,9.04,0,0,28.64123201,77.35997509

1293.734 s,1.99,2.91,9.81,0,0,28.64123201,77.35997509

1293.7540000000001 s,1.99,2.76,9.96,0,0,28.64123201,77.35997509

1293.7740000000001 s,1.99,2.76,9.96,0,0,28.64123201,77.35997509

1293.794 s,1.53,2.45,8.58,0,0,28.64123201,77.35997509

1293.814 s,1.23,2.6,8.12,0,0,28.64123201,77.35997509

1293.834 s,1.23,2.6,8.12,0,0,28.64123201,77.35997509

1293.854 s,1.07,2.6,7.66,0,0,28.64123201,77.35997509

1293.874 s,1.07,2.6,7.66,0,0,28.64123201,77.35997509

1293.894 s,1.07,2.76,8.27,0,0,28.64123201,77.35997509

1293.914 s,1.38,2.76,9.35,0,0,28.64123201,77.35997509

1293.934 s,1.38,2.76,9.35,0,0,28.64123201,77.35997509

1293.954 s,1.38,2.6,9.35,0,0,28.64123201,77.35997509

1293.974 s,1.38,2.6,9.35,0,0,28.64123201,77.35997509

1293.994 s,1.38,2.91,8.89,0,0,28.64123201,77.35997509

1294.0140000000001 s,1.53,3.22,8.12,0,0,28.64123201,77.35997509

1294.034 s,1.53,3.22,8.12,0,0,28.64123201,77.35997509

1294.054 s,1.38,3.98,8.12,0,0,28.64123201,77.35997509

1294.075 s,1.69,4.44,8.27,0,0,28.64123201,77.35997509

1294.094 s,1.69,4.44,8.27,0,0,28.64123201,77.35997509

1294.114 s,1.84,4.44,8.43,0,0,28.64123201,77.35997509

1294.137 s,2.15,4.29,8.58,0,0,28.64123201,77.35997509

1294.154 s,2.15,4.29,8.58,0,0,28.64123201,77.35997509

1294.174 s,1.99,3.83,8.12,0,0,28.64123201,77.35997509

1294.194 s,1.99,3.83,8.12,0,0,28.64123201,77.35997509

1294.214 s,1.69,3.68,7.81,0,0,28.64123201,77.35997509

1294.234 s,1.38,3.52,7.81,0,0,28.64123201,77.35997509

1294.2640000000001 s,1.38,3.52,7.81,0,0,28.64123201,77.35997509

1294.285 s,1.53,3.83,8.73,0,0,28.64123201,77.35997509

1294.332 s,1.84,3.22,9.19,0,0,28.64123201,77.35997509

1294.356 s,1.84,3.22,9.19,0,0,28.64123201,77.35997509

1294.374 s,1.53,3.06,8.58,0,0,28.64123201,77.35997509

1294.394 s,1.53,3.06,8.43,0,0,28.64123201,77.35997509

1294.414 s,0.92,3.37,8.43,0,0,28.64123201,77.35997509

1294.434 s,0.61,3.37,8.27,0,0,28.64123201,77.35997509

1294.454 s,0.61,3.37,8.27,0,0,28.64123201,77.35997509

1294.474 s,0.46,3.98,7.97,0,0,28.64123201,77.35997509

1294.494 s,0.61,4.14,7.66,0,0,28.64123201,77.35997509

1294.5140000000001 s,0.61,4.14,7.66,0,0,28.64123201,77.35997509

1294.534 s,0.92,4.29,7.35,0,0,28.64123201,77.35997509

1294.554 s,0.92,4.29,7.35,0,0,28.64123201,77.35997509

1294.574 s,1.53,4.44,7.35,0,0,28.64123201,77.35997509

1294.594 s,2.15,4.9,7.81,0,0,28.64123201,77.35997509

1294.614 s,2.15,4.9,7.81,0,0,28.64123201,77.35997509

1294.634 s,2.45,5.06,8.27,0,0,28.64123201,77.35997509

1294.654 s,1.99,4.9,8.73,0,0,28.64123201,77.35997509

1294.674 s,1.99,4.9,8.73,0,0,28.64123201,77.35997509

1294.694 s,1.69,4.9,9.19,0,0,28.64123201,77.35997509

1294.714 s,1.69,4.9,9.19,0,0,28.64123201,77.35997509

1294.734 s,1.23,4.75,8.43,0,0,28.64123201,77.35997509

1294.7540000000001 s,0.77,4.6,7.35,0,0,28.64123201,77.35997509

1294.7740000000001 s,0.77,4.6,7.35,0,0,28.64123201,77.35997509

1294.794 s,0.61,4.44,6.9,0,0,28.64123201,77.35997509

1294.814 s,0.46,5.21,7.05,0,0,28.64123201,77.35997509

1294.834 s,0.46,5.21,7.05,0,0,28.64123201,77.35997509

1294.854 s,0.92,5.36,7.81,0,0,28.64123201,77.35997509

1294.874 s,0.92,5.36,7.81,0,0,28.64123201,77.35997509

